exclude,exclude_query,query_genus,query_family,query_subfamily,exclude_target,target_genus,target_family,target_subfamily,i_query,i_target,c_contaminated_score,composite_score,query_qubit,target_qubit,concentration_difference,concentration_ratio,plate_query,plate_target,query_plate_x,query_plate_y,target_plate_x,target_plate_y,qt_plate_distance,overlap_type,s_locus_overlap,s_same_locus,s_proportional_length,s_taxon_difference,s_plate_similarity,x_concentration_difference,s_concentration_ratio,s_proportional_difference,s_column_identity,cs_exact_match_different_locus,query_locus,target_locus,percent_similarity,length_of_match,query_length,target_length,unmatched_basepairs,gap_open,qstart,qend,tstart,tend,evalue,ucd_genus_query_id,ucd_genus_target_id,target_seq,query_seq
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L753,L753,98.59,710,953,710,10,0,194,903,1,710,0.0,456215,456737,L753_MERG00310_0101_SUPERCONTIG,L753_MERG00314_0101_SUPERCONTIG
0,0,Asparagobius,Pteromalidae,Ormocerinae,0,Idarnotorymus,Torymidae,Erimerinae,I29051,I28994,2,4,11,.566,10.434,0.051,6,6,7,6,2,9,10.296,G,1,1,0,1,1,0,0,0,0,1,L753,L753,96.53,288,351,891,10,0,44,331,396,683,1.00E-136,456570,457527,L753_MERG00313_0101_SUPERCONTIG,L753_MERG00376_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L753,L753,98.59,710,710,953,10,0,1,710,194,903,0.0,456737,456215,L753_MERG00314_0101_SUPERCONTIG,L753_MERG00310_0101_SUPERCONTIG
0,0,Ormocerus,Pteromalidae,Pteromalinae,0,Zeala,Pteromalidae,Colotrechninae,I24033,I27457,1,3,5.36,3.92,1.44,0.731,3,5,5,11,7,9,,G,1,1,0,1,0,0,0,0,0,1,L753,L753,95.93,270,755,788,11,0,269,538,298,567,1.00E-124,457512,458386,L753_MERG00318_0101_SUPERCONTIG,L753_MERG00269_0101_SUPERCONTIG
0,0,Tanaostigma,Tanaostigmatidae,,0,Tanaostigmodes,Tanaostigmatidae,,I8171,I23223,1,3,,0.436,,,,2,10,11,1,4,,A,1,1,1,0,0,0,0,0,0,1,L753,L753,99.56,910,916,972,3,1,8,916,1,910,0.0,457097,457060,L753_MERG00362_0101_SUPERCONTIG,L753_MERG00363_0101_SUPERCONTIG
0,0,Tanaostigmodes,Tanaostigmatidae,,0,Tanaostigma,Tanaostigmatidae,,I23223,I8171,1,3,0.436,,,,2,,1,4,10,11,,G,1,1,1,0,0,0,0,0,0,1,L753,L753,99.56,910,972,916,3,1,1,910,8,916,0.0,457060,457097,L753_MERG00363_0101_SUPERCONTIG,L753_MERG00362_0101_SUPERCONTIG
0,0,Idarnotorymus,Torymidae,Erimerinae,0,Asparagobius,Pteromalidae,Ormocerinae,I28994,I29051,2,4,.566,11,-10.434,0.051,6,6,2,9,7,6,10.296,G,1,1,0,1,1,0,0,0,0,1,L753,L753,96.53,288,891,351,10,0,396,683,44,331,4.00E-136,457527,456570,L753_MERG00376_0101_SUPERCONTIG,L753_MERG00313_0101_SUPERCONTIG
0,0,Microdontomerus,Torymidae,Erimerinae,0,Asparagobius,Pteromalidae,Ormocerinae,I29033,I29051,2,4,1.75,11,-9.25,0.159,6,6,6,0,7,6,13.038,G,1,1,0,1,1,0,0,0,0,1,L753,L753,96.84,285,1222,351,7,2,489,772,66,349,2.00E-135,456422,456570,L753_MERG00377_0101_SUPERCONTIG,L753_MERG00313_0101_SUPERCONTIG
0,0,Platykula,Torymidae,Toryminae,0,Torymus,Torymidae,Toryminae,I26397,I29037,0,3,4.40,2.50,1.9,0.568,4,6,2,0,6,4,,G,1,1,0,0,0,0,0,0,0,1,L753,L753,98.33,60,826,1081,1,0,1,60,155,214,2.00E-24,457667,461189,L753_MERG00390_0101_SUPERCONTIG,L753_MERG00389_0101_SUPERCONTIG
0,0,Neochalcis,Chalcididae,Haltichellinae,0,Haltichella,Chalcididae,Haltichellinae,I23981,I23218,0,3,3.48,2.02,1.46,0.58,3,2,1,7,0,11,,H,1,1,0,0,0,0,0,0,0,1,L755,L755,97.40,77,773,986,2,0,697,773,516,440,3.00E-32,457289,456896,L755_MERG00072_0101_SUPERCONTIG,L755_MERG00068_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,1,3,,,,,,,3,5,1,5,,G,1,1,1,0,0,0,0,0,0,1,L755,L755,96.82,787,824,1176,25,0,1,787,350,1136,0.0,457012,456824,L755_MERG00097_0101_SUPERCONTIG,L755_MERG00099_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,0,2,,,,,,,3,5,1,5,,B,1,1,0,0,0,0,0,0,0,1,L755,L755,97.40,77,824,1176,2,0,24,100,1,77,3.00E-32,457012,456824,L755_MERG00097_0101_SUPERCONTIG,L755_MERG00099_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,1,3,,,,,,,1,5,3,5,,A,1,1,1,0,0,0,0,0,0,1,L755,L755,96.82,787,1176,824,25,0,350,1136,1,787,0.0,456824,457012,L755_MERG00099_0101_SUPERCONTIG,L755_MERG00097_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,0,2,,,,,,,1,5,3,5,,G,1,1,0,0,0,0,0,0,0,1,L755,L755,97.40,77,1176,824,2,0,1,77,24,100,5.00E-32,456824,457012,L755_MERG00099_0101_SUPERCONTIG,L755_MERG00097_0101_SUPERCONTIG
0,0,Leiosema,Eucharitidae,Oraseminae,0,Timioderus,Eucharitidae,Oraseminae,I16357,I9733,0,2,,,,,,,5,4,11,6,,G,1,1,0,0,0,0,0,0,0,1,L755,L755,95.77,71,778,1014,3,0,7,77,419,489,3.00E-27,457632,457903,L755_MERG00107_0101_SUPERCONTIG,L755_MERG00109_0101_SUPERCONTIG
0,0,Aiolomorphus,Eurytomidae,Eurytominae,0,Tetramesa,Eurytomidae,Eurytominae,I21923,I21916,2,5,3.0,0.672,2.328,0.224,1,1,0,11,0,4,0.0,G,1,1,1,0,1,0,0,0,1,1,L755,L755,95.72,794,874,821,32,1,68,861,30,821,0.0,456209,456675,L755_MERG00161_0101_SUPERCONTIG,L755_MERG00169_0101_SUPERCONTIG
0,0,Tetramesa,Eurytomidae,Eurytominae,0,Aiolomorphus,Eurytomidae,Eurytominae,I21916,I21923,2,5,0.672,3.0,-2.328,0.224,1,1,0,4,0,11,0.0,G,1,1,1,0,1,0,0,0,1,1,L755,L755,95.72,794,821,874,32,1,30,821,68,861,0.0,456675,456209,L755_MERG00169_0101_SUPERCONTIG,L755_MERG00161_0101_SUPERCONTIG
0,0,Parepistenia,Pteromalidae,Cleonyminae,0,Proshizonotus,Pteromalidae,Cleonyminae,I27418,I23215,0,3,0.312,0.570,-0.258,0.547,5,2,4,5,0,8,,G,1,1,0,0,0,0,0,0,0,1,L755,L755,95.12,369,845,884,18,0,293,661,359,727,8.00E-168,457251,456621,L755_MERG00253_0101_SUPERCONTIG,L755_MERG00254_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L755,L755,99.44,714,1121,714,3,1,232,944,1,714,0.0,456215,456737,L755_MERG00310_0101_SUPERCONTIG,L755_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L755,L755,99.44,714,714,1121,3,1,1,714,232,944,0.0,456737,456215,L755_MERG00314_0101_SUPERCONTIG,L755_MERG00310_0101_SUPERCONTIG
0,0,Zavoya,Chalcididae,Haltichellinae,0,Notanisus,Pteromalidae,Cleonyminae,I27422,I29011,1,4,0.673,0.97,-0.297,0.694,5,6,4,9,4,2,,H,1,1,0,1,0,0,0,0,0,1,L756,L756,98.21,56,479,607,1,0,421,476,432,487,2.00E-22,458382,456304,L756_MERG00073_0101_SUPERCONTIG,L756_MERG00251_0101_SUPERCONTIG
0,0,Chrysocharis,Eulophidae,Entedoninae,0,Entedon,Eulophidae,Entedoninae,I23227,I23228,1,4,0.842,1.03,-0.188,0.817,2,2,1,8,1,9,2.0,H,1,1,0,0,1,0,0,0,1,1,L756,L756,96.75,154,773,745,5,0,537,690,540,693,4.00E-70,456149,456133,L756_MERG00112_0101_SUPERCONTIG,L756_MERG00115_0101_SUPERCONTIG
0,0,Entedon,Eulophidae,Entedoninae,0,Chrysocharis,Eulophidae,Entedoninae,I23228,I23227,1,4,1.03,0.842,0.188,0.817,2,2,1,9,1,8,2.0,H,1,1,0,0,1,0,0,0,1,1,L756,L756,96.75,154,745,773,5,0,540,693,537,690,4.00E-70,456133,456149,L756_MERG00115_0101_SUPERCONTIG,L756_MERG00112_0101_SUPERCONTIG
0,0,Bootanelleus,Megastigmidae,,0,Megastigmus,Megastigmidae,,I26432,I23231,0,2,2.12,fail,,,4,2,4,11,2,0,,G,1,1,0,0,0,0,0,0,0,1,L756,L756,95.61,114,1294,1340,5,0,306,419,323,436,1.00E-47,456706,457065,L756_MERG00179_0101_SUPERCONTIG,L756_MERG00185_0101_SUPERCONTIG
0,0,Bootanomyia,Megastigmidae,,0,Megastigmus,Megastigmidae,,I26440,I23231,0,3,2.92,fail,,,4,2,5,7,2,0,,H,1,1,0,0,0,0,0,1,0,1,L756,L756,100.00,51,1098,1340,0,0,1048,1098,1021,1071,5.00E-21,456707,457065,L756_MERG00181_0101_SUPERCONTIG,L756_MERG00185_0101_SUPERCONTIG
0,0,Megastigmus,Megastigmidae,,0,Bootanelleus,Megastigmidae,,I23231,I26432,0,2,fail,2.12,,,2,4,2,0,4,11,,G,1,1,0,0,0,0,0,0,0,1,L756,L756,95.61,114,1340,1294,5,0,323,436,306,419,1.00E-47,457065,456706,L756_MERG00185_0101_SUPERCONTIG,L756_MERG00179_0101_SUPERCONTIG
0,0,Monacon,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I12629,I16359,0,2,,,,,,,1,11,5,6,,G,1,1,0,0,0,0,0,0,0,1,L756,L756,96.15,130,230,268,5,0,1,130,30,159,3.00E-57,457762,458006,L756_MERG00217_0101_SUPERCONTIG,L756_MERG00221_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,0,3,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,A,1,1,0,0,0,1,1,0,0,1,L756,L756,99.40,671,1278,713,4,0,450,1120,1,671,0.0,456215,456737,L756_MERG00310_0101_SUPERCONTIG,L756_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,0,3,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,G,1,1,0,0,0,1,1,0,0,1,L756,L756,99.40,671,713,1278,4,0,1,671,450,1120,0.0,456737,456215,L756_MERG00314_0101_SUPERCONTIG,L756_MERG00310_0101_SUPERCONTIG
0,0,Erythmelus,Mymaridae,,0,Palachia,Torymidae,Toryminae,I26457,I26445,2,4,.0910,2.94,-2.849,0.031,4,4,7,0,6,0,13.038,G,1,1,0,1,1,0,0,0,0,1,L757,L757,95.36,151,306,1398,7,0,76,226,652,802,6.00E-66,456353,457925,L757_MERG00197_0101_SUPERCONTIG,L757_MERG00380_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L757,L757,96.95,722,923,722,2,1,78,779,1,722,0.0,456215,456737,L757_MERG00310_0101_SUPERCONTIG,L757_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L757,L757,96.95,722,722,923,2,1,1,722,78,779,0.0,456737,456215,L757_MERG00314_0101_SUPERCONTIG,L757_MERG00310_0101_SUPERCONTIG
0,0,Tanaostigma,Tanaostigmatidae,,0,Tanaostigmodes,Tanaostigmatidae,,I8171,I23223,1,4,,0.436,,,,2,10,11,1,4,,D,1,1,1,0,0,0,0,1,0,1,L758,L758,100.00,1018,1018,1245,0,0,1,1018,195,1212,0.0,457097,457060,L758_MERG00362_0101_SUPERCONTIG,L758_MERG00363_0101_SUPERCONTIG
0,0,Tanaostigmodes,Tanaostigmatidae,,0,Tanaostigma,Tanaostigmatidae,,I23223,I8171,1,4,0.436,,,,2,,1,4,10,11,,C,1,1,1,0,0,0,0,1,0,1,L758,L758,100.00,1018,1245,1018,0,0,195,1212,1,1018,0.0,457060,457097,L758_MERG00363_0101_SUPERCONTIG,L758_MERG00362_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,0,2,,,,,,,3,5,1,5,,H,1,1,0,0,0,0,0,0,0,1,L759,L759,96.86,509,1106,1717,14,1,600,1106,1002,1510,0.0,457012,456824,L759_MERG00097_0101_SUPERCONTIG,L759_MERG00099_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,0,2,,,,,,,1,5,3,5,,H,1,1,0,0,0,0,0,0,0,1,L759,L759,96.86,509,1717,1106,14,1,1002,1510,600,1106,0.0,456824,457012,L759_MERG00099_0101_SUPERCONTIG,L759_MERG00097_0101_SUPERCONTIG
0,0,Tetramesa,Eurytomidae,Eurytominae,0,Aiolomorphus,Eurytomidae,Eurytominae,I21916,I21923,1,4,0.672,3.0,-2.328,0.224,1,1,0,4,0,11,0.0,G,1,1,0,0,1,0,0,0,1,1,L759,L759,95.01,681,776,817,28,4,1,677,139,817,0.0,456675,456209,L759_MERG00169_0101_SUPERCONTIG,L759_MERG00161_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L759,L759,99.61,763,1009,763,3,0,152,914,1,763,0.0,456215,456737,L759_MERG00310_0101_SUPERCONTIG,L759_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L759,L759,99.61,763,763,1009,3,0,1,763,152,914,0.0,456737,456215,L759_MERG00314_0101_SUPERCONTIG,L759_MERG00310_0101_SUPERCONTIG
1,1,Ooencyrtus,Encyrtidae,Encyrtinae,0,Psilochalcis,Chalcididae,Haltichellinae,I23984,I23982,3,7,0.210,3.40,-3.19,0.062,3,3,1,10,1,8,2.0,D,1,1,1,1,1,0,0,1,1,1,L75,L75,100.00,344,344,1110,0,0,1,344,435,778,0.0,456206,456854,L75_MERG00083_0101_SUPERCONTIG,L75_MERG00070_0101_SUPERCONTIG
0,0,Eurytoma,Eurytomidae,Eurytominae,0,Masneroma,Eurytomidae,Eurytominae,I8160,I24015,0,2,,4.32,,,,3,10,0,4,5,,G,1,1,0,0,0,0,0,0,0,1,L75,L75,96.93,685,789,1237,21,0,1,685,553,1237,0.0,456255,457696,L75_MERG00165_0101_SUPERCONTIG,L75_MERG00166_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L75,L75,99.79,967,1094,967,2,0,3,969,1,967,0.0,456215,456737,L75_MERG00310_0101_SUPERCONTIG,L75_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L75,L75,99.79,967,967,1094,2,0,1,967,3,969,0.0,456737,456215,L75_MERG00314_0101_SUPERCONTIG,L75_MERG00310_0101_SUPERCONTIG
2,1,Centrodora,Aphelinidae,Aphelininae,1,Mesopeltita,Pteromalidae,Eunotinae,I26390,I26387,3,7,0.142,0.196,-0.054,0.724,4,4,1,5,1,2,2.0,D,1,1,1,1,1,0,0,1,1,1,L760,L760,100.00,395,395,1284,0,0,1,395,361,755,0.0,456247,457310,L760_MERG00016_0101_SUPERCONTIG,L760_MERG00286_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,1,3,,,,,,,3,5,1,5,,A,1,1,1,0,0,0,0,0,0,1,L760,L760,95.83,696,704,1319,22,4,14,704,1,694,0.0,457012,456824,L760_MERG00097_0101_SUPERCONTIG,L760_MERG00099_0101_SUPERCONTIG
0,0,Hetreulophus,Pteromalidae,Colotrechninae,0,Omphalodipara,Pteromalidae,Colotrechninae,I23226,I28973,0,3,0.856,.196,0.66,0.229,2,6,1,7,1,0,,G,1,1,0,0,0,0,1,0,0,1,L760,L760,96.63,683,1008,966,23,0,261,943,284,966,0.0,457490,457369,L760_MERG00267_0101_SUPERCONTIG,L760_MERG00268_0101_SUPERCONTIG
0,0,Omphalodipara,Pteromalidae,Colotrechninae,0,Hetreulophus,Pteromalidae,Colotrechninae,I28973,I23226,0,3,.196,0.856,-0.66,0.229,6,2,1,0,1,7,,G,1,1,0,0,0,0,1,0,0,1,L760,L760,96.63,683,966,1008,23,0,284,966,261,943,0.0,457369,457490,L760_MERG00268_0101_SUPERCONTIG,L760_MERG00267_0101_SUPERCONTIG
0,0,Zeala,Pteromalidae,Colotrechninae,0,Omphalodipara,Pteromalidae,Colotrechninae,I27457,I28973,0,3,3.92,.196,3.724,0.05,5,6,7,9,1,0,,G,1,1,0,0,0,1,1,0,0,1,L760,L760,98.27,579,719,966,10,0,141,719,285,863,0.0,458386,457369,L760_MERG00269_0101_SUPERCONTIG,L760_MERG00268_0101_SUPERCONTIG
2,1,Mesopeltita,Pteromalidae,Eunotinae,1,Centrodora,Aphelinidae,Aphelininae,I26387,I26390,3,7,0.196,0.142,0.054,0.724,4,4,1,2,1,5,2.0,C,1,1,1,1,1,0,0,1,1,1,L760,L760,100.00,395,1284,395,0,0,361,755,1,395,0.0,457310,456247,L760_MERG00286_0101_SUPERCONTIG,L760_MERG00016_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L760,L760,99.31,727,1311,725,3,1,268,994,1,725,0.0,456215,456737,L760_MERG00310_0101_SUPERCONTIG,L760_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L760,L760,99.31,727,725,1311,3,1,1,725,268,994,0.0,456737,456215,L760_MERG00314_0101_SUPERCONTIG,L760_MERG00310_0101_SUPERCONTIG
0,0,Habritys,Pteromalidae,Pteromalinae,0,Homoporus,Pteromalidae,Pteromalinae,I21959,I21919,1,3,0.200,0.33,-0.13,0.606,1,1,3,9,0,7,4.243,G,1,1,0,0,1,0,0,0,0,1,L760,L760,95.13,349,1071,1047,13,3,370,716,375,721,3.00E-157,457125,456552,L760_MERG00334_0101_SUPERCONTIG,L760_MERG00336_0101_SUPERCONTIG
0,0,Australeunotus,Pteromalidae,Eunotinae,0,Moranila,Pteromalidae,Eunotinae,I27396,I27443,1,3,0.228,2.74,-2.512,0.083,5,5,2,7,6,7,8.944,H,1,1,0,0,1,0,0,0,0,1,L761,L761,97.59,83,808,785,2,0,726,808,627,709,1.00E-35,456611,456456,L761_MERG00282_0101_SUPERCONTIG,L761_MERG00287_0101_SUPERCONTIG
0,0,Coruna,Pteromalidae,Pteromalinae,0,Pteromalus,Pteromalidae,Pteromalinae,I21952,I23232,0,3,0.184,0.770,-0.586,0.239,1,2,3,2,2,1,,H,1,1,0,0,0,0,1,0,0,1,L761,L761,95.71,70,1010,1249,3,0,941,1010,891,960,1.00E-26,457038,456793,L761_MERG00345_0101_SUPERCONTIG,L761_MERG00342_0101_SUPERCONTIG
0,0,Tanaostigma,Tanaostigmatidae,,0,Tanaostigmodes,Tanaostigmatidae,,I8171,I23223,1,3,,0.436,,,,2,10,11,1,4,,G,1,1,1,0,0,0,0,0,0,1,L761,L761,99.89,926,1034,955,1,0,1,926,30,955,0.0,457097,457060,L761_MERG00362_0101_SUPERCONTIG,L761_MERG00363_0101_SUPERCONTIG
0,0,Tanaostigmodes,Tanaostigmatidae,,0,Tanaostigma,Tanaostigmatidae,,I23223,I8171,1,3,0.436,,,,2,,1,4,10,11,,A,1,1,1,0,0,0,0,0,0,1,L761,L761,99.89,926,955,1034,1,0,30,955,1,926,0.0,457060,457097,L761_MERG00363_0101_SUPERCONTIG,L761_MERG00362_0101_SUPERCONTIG
2,1,Archaeoteleia,Scelionidae,,1,nr Bofuria,Pteromalidae,Colotrechninae,I24043,I24041,3,7,0.778,1.03,-0.252,0.755,3,3,6,9,6,7,12.0,D,1,1,1,1,1,0,0,1,1,1,L761,L761,100.00,284,284,799,0,0,1,284,199,482,4.00E-151,673845,"",L761_MERG00419_0101_SUPERCONTIG,L761_MERG00264_0101_SUPERCONTIG
2,1,Cales,Aphelinidae,Calesinae,1,Torymus,Torymidae,Toryminae,I29009,I28964,3,5,.45,.132,0.318,0.293,6,6,4,0,0,3,5.657,D,1,1,1,1,1,0,0,0,0,1,L762,L762,96.17,392,392,845,15,0,1,392,419,810,0.0,456785,461189,L762_MERG00026_0101_SUPERCONTIG,L762_MERG00388_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,0,2,,,,,,,3,5,1,5,,G,1,1,0,0,0,0,0,0,0,1,L762,L762,95.93,1204,1282,1330,46,1,79,1282,7,1207,0.0,457012,456824,L762_MERG00097_0101_SUPERCONTIG,L762_MERG00099_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,0,2,,,,,,,1,5,3,5,,G,1,1,0,0,0,0,0,0,0,1,L762,L762,95.93,1204,1330,1282,46,1,7,1207,79,1282,0.0,456824,457012,L762_MERG00099_0101_SUPERCONTIG,L762_MERG00097_0101_SUPERCONTIG
0,0,Burksilampus,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I16362,I16359,1,3,,,,,,,5,9,5,6,,C,1,1,1,0,0,0,0,0,0,1,L762,L762,95.57,1129,1267,1128,48,2,92,1219,1,1128,0.0,456773,458006,L762_MERG00214_0101_SUPERCONTIG,L762_MERG00221_0101_SUPERCONTIG
0,0,Perilampus,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I12630,I16359,1,3,,,,,,,2,0,5,6,,C,1,1,1,0,0,0,0,0,0,1,L762,L762,95.01,1143,1258,1128,42,7,110,1252,1,1128,0.0,456225,458006,L762_MERG00220_0101_SUPERCONTIG,L762_MERG00221_0101_SUPERCONTIG
0,0,Steffanolampus,Perilampidae,Perilampinae,0,Burksilampus,Perilampidae,Perilampinae,I16359,I16362,1,3,,,,,,,5,6,5,9,,D,1,1,1,0,0,0,0,0,0,1,L762,L762,95.57,1129,1128,1267,48,2,1,1128,92,1219,0.0,458006,456773,L762_MERG00221_0101_SUPERCONTIG,L762_MERG00214_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L762,L762,99.75,805,1193,805,2,0,176,980,1,805,0.0,456215,456737,L762_MERG00310_0101_SUPERCONTIG,L762_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L762,L762,99.75,805,805,1193,2,0,1,805,176,980,0.0,456737,456215,L762_MERG00314_0101_SUPERCONTIG,L762_MERG00310_0101_SUPERCONTIG
2,1,Genus indet,UNKNOWN,UNKNOWN,1,Myiocnema,Eriaporidae,Euryischinae,I29021,I29029,3,6,1.30,1.79,-0.49,0.726,6,6,5,0,5,8,10.0,D,1,1,1,1,1,0,0,0,1,1,L762,L762,99.74,382,382,1235,1,0,1,382,663,1044,0.0,,457327,L762_MERG00391_0101_SUPERCONTIG,L762_MERG00094_0101_SUPERCONTIG
0,0,Savzdargia,Encyrtidae,Tetracneminae,0,Enoggera,Pteromalidae,Asaphinae,I27444,I23211,1,4,2.84,0.168,2.672,0.059,5,2,6,8,0,4,,G,1,1,0,1,0,0,1,0,0,1,L763,L763,95.76,236,670,961,10,0,2,237,30,265,2.00E-107,456978,457220,L763_MERG00085_0101_SUPERCONTIG,L763_MERG00228_0101_SUPERCONTIG
0,0,Aiolomorphus,Eurytomidae,Eurytominae,0,Systole,Eurytomidae,Eurytominae,I21923,I21924,2,4,3.0,1.34,1.66,0.447,1,1,0,11,1,0,1.414,D,1,1,1,0,1,0,0,0,0,1,L763,L763,95.14,905,903,1029,41,3,1,903,40,943,0.0,456209,457330,L763_MERG00161_0101_SUPERCONTIG,L763_MERG00168_0101_SUPERCONTIG
0,0,Systole,Eurytomidae,Eurytominae,0,Aiolomorphus,Eurytomidae,Eurytominae,I21924,I21923,2,4,1.34,3.0,-1.66,0.447,1,1,1,0,0,11,1.414,C,1,1,1,0,1,0,0,0,0,1,L763,L763,95.14,905,1029,903,41,3,40,943,1,903,0.0,457330,456209,L763_MERG00168_0101_SUPERCONTIG,L763_MERG00161_0101_SUPERCONTIG
0,0,Bootanomyia,Megastigmidae,,0,Megastigmus,Megastigmidae,,I26440,I23231,0,2,2.92,fail,,,4,2,5,7,2,0,,H,1,1,0,0,0,0,0,0,0,1,L763,L763,96.03,126,1284,1283,4,1,1148,1272,1121,1246,1.00E-53,456707,457065,L763_MERG00181_0101_SUPERCONTIG,L763_MERG00185_0101_SUPERCONTIG
