contamination,query_genus,target_genus,query_seq,I# query,target_seq,I# target,%similarity,length of match (bp),mismatch,gapopen, qstart ,qend ,qlength,tstart ,tend ,tlength,evalue,note
,Glyphomerus,Odopoia,L768_MERG00373_0101_SUPERCONTIG,I24051,L768_MERG00384_0101_SUPERCONTIG,I28991,97.61,502,7,4,260,757,757,440,940,1129,0.0,99.498
,Monodontomerus,Platykula,L768_MERG00379_0101_SUPERCONTIG,I21934,L768_MERG00390_0101_SUPERCONTIG,I26397,95.85,530,15,6,192,715,718,426,954,1089,0.0,99.47
,Palachia,Platykula,L768_MERG00380_0101_SUPERCONTIG,I26445,L768_MERG00390_0101_SUPERCONTIG,I26397,95.59,658,21,5,503,1153,1169,433,1089,1089,0.0,99.342
,Odopoia,Platykula,L768_MERG00384_0101_SUPERCONTIG,I28991,L768_MERG00390_0101_SUPERCONTIG,I26397,96.00,675,16,6,434,1103,1129,421,1089,1089,0.0,99.325
,Colocharis,Kapala,L770_MERG00097_0101_SUPERCONTIG,I12647,L770_MERG00099_0101_SUPERCONTIG,I12623,96.00,75,3,0,1,75,1742,734,660,1593,5.00E-29,99.925
,Kapala,Colocharis,L770_MERG00099_0101_SUPERCONTIG,I12623,L770_MERG00097_0101_SUPERCONTIG,I12647,96.00,75,3,0,660,734,1593,75,1,1742,5.00E-29,99.925
,Aiolomorphus,Systole,L770_MERG00161_0101_SUPERCONTIG,I21923,L770_MERG00168_0101_SUPERCONTIG,I21924,95.09,1162,51,3,1,1157,1160,54,1214,1342,0.0,98.838
,Eurytoma,Masneroma,L770_MERG00165_0101_SUPERCONTIG,I8160,L770_MERG00166_0101_SUPERCONTIG,I24015,95.55,584,26,0,269,852,852,321,904,970,0.0,99.416
,Systole,Aiolomorphus,L770_MERG00168_0101_SUPERCONTIG,I21924,L770_MERG00161_0101_SUPERCONTIG,I21923,95.09,1162,51,3,54,1214,1342,1,1157,1160,0.0,98.838
,Tetramesa,Aiolomorphus,L770_MERG00169_0101_SUPERCONTIG,I21916,L770_MERG00161_0101_SUPERCONTIG,I21923,95.76,1132,41,2,28,1156,1156,1,1128,1160,0.0,98.868
,Bortesia,Bootanelleus,L770_MERG00182_0101_SUPERCONTIG,I26456,L770_MERG00179_0101_SUPERCONTIG,I26432,97.71,218,5,0,1,218,508,695,912,1373,1.00E-105,99.782
,Aeschylia,Brachyscelidiphaga,L770_MERG00310_0101_SUPERCONTIG,I26443,L770_MERG00314_0101_SUPERCONTIG,I27454,97.54,814,19,1,182,995,1106,1,813,813,0.0,99.186
,Brachyscelidiphaga,Aeschylia,L770_MERG00314_0101_SUPERCONTIG,I27454,L770_MERG00310_0101_SUPERCONTIG,I26443,97.54,814,19,1,1,813,813,182,995,1106,0.0,99.186
,Psilochalcis,Lasiochalcidia,L771_MERG00070_0101_SUPERCONTIG,I23982,L771_MERG00071_0101_SUPERCONTIG,I23980,95.62,640,25,2,314,952,952,291,928,995,0.0,99.36
,Psilochalcis,Lasiochalcidia,L771_MERG00070_0101_SUPERCONTIG,I23982,L771_MERG00071_0101_SUPERCONTIG,I23980,96.20,158,6,0,98,255,952,1,158,995,2.00E-70,99.842
,Lasiochalcidia,Psilochalcis,L771_MERG00071_0101_SUPERCONTIG,I23980,L771_MERG00070_0101_SUPERCONTIG,I23982,95.62,640,25,2,291,928,995,314,952,952,0.0,99.36
,Lasiochalcidia,Psilochalcis,L771_MERG00071_0101_SUPERCONTIG,I23980,L771_MERG00070_0101_SUPERCONTIG,I23982,96.20,158,6,0,1,158,995,98,255,952,2.00E-70,99.842
,Aiolomorphus,Tetramesa,L771_MERG00161_0101_SUPERCONTIG,I21923,L771_MERG00169_0101_SUPERCONTIG,I21916,96.28,1209,44,1,15,1222,1222,1,1209,1325,0.0,98.791
,Tetramesa,Aiolomorphus,L771_MERG00169_0101_SUPERCONTIG,I21916,L771_MERG00161_0101_SUPERCONTIG,I21923,96.28,1209,44,1,1,1209,1325,15,1222,1222,0.0,98.791
,Burksilampus,Steffanolampus,L771_MERG00214_0101_SUPERCONTIG,I16362,L771_MERG00221_0101_SUPERCONTIG,I16359,95.02,1407,70,0,2,1408,1438,108,1514,1514,0.0,98.593
,Zeala,Omphalodipara,L771_MERG00269_0101_SUPERCONTIG,I27457,L771_MERG00268_0101_SUPERCONTIG,I28973,96.60,147,5,0,4,150,1127,141,287,1106,7.00E-66,99.853
,Aeschylia,Brachyscelidiphaga,L771_MERG00310_0101_SUPERCONTIG,I26443,L771_MERG00314_0101_SUPERCONTIG,I27454,98.11,1006,13,2,429,1434,1441,1,1000,1000,0.0,98.994
,Brachyscelidiphaga,Aeschylia,L771_MERG00314_0101_SUPERCONTIG,I27454,L771_MERG00310_0101_SUPERCONTIG,I26443,98.11,1006,13,2,1,1000,1000,429,1434,1441,0.0,98.994
,Epitranus,Acerophagus,L772_MERG00066_0101_SUPERCONTIG,I23979,L772_MERG00076_0101_SUPERCONTIG,I23990,100.00,265,0,0,110,374,649,1,265,265,2.00E-140,99.735
,Acerophagus,Epitranus,L772_MERG00076_0101_SUPERCONTIG,I23990,L772_MERG00066_0101_SUPERCONTIG,I23979,100.00,265,0,0,1,265,265,110,374,649,6.00E-141,99.735
,Lambdobregma,Adontomerus,L772_MERG00154_0101_SUPERCONTIG,I29038,L772_MERG00375_0101_SUPERCONTIG,I29034,95.73,515,11,2,1,505,505,124,637,856,0.0,99.485
,Neapterolelaps,Liepara,L772_MERG00272_0101_SUPERCONTIG,I24023,L772_MERG00296_0101_SUPERCONTIG,I24025,100.00,311,0,0,206,516,570,1,311,311,4.00E-166,99.689
,Liepara,Neapterolelaps,L772_MERG00296_0101_SUPERCONTIG,I24025,L772_MERG00272_0101_SUPERCONTIG,I24023,100.00,311,0,0,1,311,311,206,516,570,2.00E-166,99.689
,Aeschylia,Brachyscelidiphaga,L772_MERG00310_0101_SUPERCONTIG,I26443,L772_MERG00314_0101_SUPERCONTIG,I27454,99.62,527,2,0,154,680,1090,1,527,527,0.0,99.473
,Brachyscelidiphaga,Aeschylia,L772_MERG00314_0101_SUPERCONTIG,I27454,L772_MERG00310_0101_SUPERCONTIG,I26443,99.62,527,2,0,1,527,527,154,680,1090,0.0,99.473
,Colocharis,Kapala,L774_MERG00097_0101_SUPERCONTIG,I12647,L774_MERG00099_0101_SUPERCONTIG,I12623,96.17,1176,45,0,56,1231,1308,1,1176,1185,0.0,98.824
,Kapala,Colocharis,L774_MERG00099_0101_SUPERCONTIG,I12623,L774_MERG00097_0101_SUPERCONTIG,I12647,96.17,1176,45,0,1,1176,1185,56,1231,1308,0.0,98.824
,Tetramesa,Aiolomorphus,L774_MERG00169_0101_SUPERCONTIG,I21916,L774_MERG00161_0101_SUPERCONTIG,I21923,96.31,244,9,0,1,244,244,246,489,530,7.00E-114,99.756
,Bootanomyia,Neomegastigmus,L774_MERG00181_0101_SUPERCONTIG,I26440,L774_MERG00186_0101_SUPERCONTIG,I26464,97.20,107,3,0,837,943,1154,840,946,946,5.00E-47,99.893
,Omphalodipara,Zeala,L774_MERG00268_0101_SUPERCONTIG,I28973,L774_MERG00269_0101_SUPERCONTIG,I27457,95.38,823,30,5,107,927,927,1,817,822,0.0,99.177
,Zeala,Omphalodipara,L774_MERG00269_0101_SUPERCONTIG,I27457,L774_MERG00268_0101_SUPERCONTIG,I28973,95.38,823,30,5,1,817,822,107,927,927,0.0,99.177
,Aditrochus,Plastobelyta,L774_MERG00309_0101_SUPERCONTIG,I21665,L774_MERG00319_0101_SUPERCONTIG,I27434,96.48,142,5,0,377,518,558,481,622,622,2.00E-63,99.858
,Aeschylia,Brachyscelidiphaga,L774_MERG00310_0101_SUPERCONTIG,I26443,L774_MERG00314_0101_SUPERCONTIG,I27454,99.47,760,4,0,89,848,1073,1,760,760,0.0,99.24
,Brachyscelidiphaga,Aeschylia,L774_MERG00314_0101_SUPERCONTIG,I27454,L774_MERG00310_0101_SUPERCONTIG,I26443,99.47,760,4,0,1,760,760,89,848,1073,0.0,99.24
,Tanaostigma,Tanaostigmodes,L774_MERG00362_0101_SUPERCONTIG,I8171,L774_MERG00363_0101_SUPERCONTIG,I23223,100.00,392,0,0,1,392,392,10,401,633,0.0,99.608
,Tanaostigmodes,Tanaostigma,L774_MERG00363_0101_SUPERCONTIG,I23223,L774_MERG00362_0101_SUPERCONTIG,I8171,100.00,392,0,0,10,401,633,1,392,392,0.0,99.608
,Tetramesa,Aiolomorphus,L776_MERG00169_0101_SUPERCONTIG,I21916,L776_MERG00161_0101_SUPERCONTIG,I21923,95.32,470,16,4,1,468,468,165,630,684,0.0,99.53
,Coelocyba,Premiscogaster,L776_MERG00258_0101_SUPERCONTIG,I24020,L776_MERG00328_0101_SUPERCONTIG,I26380,97.26,73,2,0,570,642,642,671,743,850,4.00E-30,99.927
,Aeschylia,Brachyscelidiphaga,L776_MERG00310_0101_SUPERCONTIG,I26443,L776_MERG00314_0101_SUPERCONTIG,I27454,99.59,725,3,0,266,990,1133,1,725,725,0.0,99.275
,Brachyscelidiphaga,Aeschylia,L776_MERG00314_0101_SUPERCONTIG,I27454,L776_MERG00310_0101_SUPERCONTIG,I26443,99.59,725,3,0,1,725,725,266,990,1133,0.0,99.275
,Monodontomerus,Zdenekius,L776_MERG00379_0101_SUPERCONTIG,I21934,L776_MERG00378_0101_SUPERCONTIG,I26460,95.65,92,3,1,1,92,557,131,221,877,7.00E-37,99.908
,Acanthochalcis,Phasgonophora,L777_MERG00055_0101_SUPERCONTIG,I23977,L777_MERG00064_0101_SUPERCONTIG,I23978,99.81,534,1,0,165,698,805,1,534,534,0.0,99.466
,Brachymeria,Orasema,L777_MERG00057_0101_SUPERCONTIG,I21654,L777_MERG00108_0101_SUPERCONTIG,I21723,96.90,581,18,0,3,583,584,561,1141,1479,0.0,99.419
,Phasgonophora,Acanthochalcis,L777_MERG00064_0101_SUPERCONTIG,I23978,L777_MERG00055_0101_SUPERCONTIG,I23977,99.81,534,1,0,1,534,534,165,698,805,0.0,99.466
,Pseudometagea,Diaziella,L777_MERG00101_0101_SUPERCONTIG,I21631,L777_MERG00349_0101_SUPERCONTIG,I21641,100.00,481,0,0,1,481,481,387,867,1442,0.0,99.519
,Orasema,Brachymeria,L777_MERG00108_0101_SUPERCONTIG,I21723,L777_MERG00057_0101_SUPERCONTIG,I21654,96.90,581,18,0,561,1141,1479,3,583,584,0.0,99.419
,Hemiptarsenus,Peckianus,L777_MERG00125_0101_SUPERCONTIG,I27428,L777_MERG00292_0101_SUPERCONTIG,I27436,99.83,594,1,0,73,666,831,1,594,594,0.0,99.406
,Aiolomorphus,Tetramesa,L777_MERG00161_0101_SUPERCONTIG,I21923,L777_MERG00169_0101_SUPERCONTIG,I21916,96.44,815,21,3,164,970,970,1,815,866,0.0,99.185
,Tetramesa,Aiolomorphus,L777_MERG00169_0101_SUPERCONTIG,I21916,L777_MERG00161_0101_SUPERCONTIG,I21923,96.44,815,21,3,1,815,866,164,970,970,0.0,99.185
,Zeala,Omphalodipara,L777_MERG00269_0101_SUPERCONTIG,I27457,L777_MERG00268_0101_SUPERCONTIG,I28973,95.80,761,31,1,1,760,760,155,915,1194,0.0,99.239
,Peckianus,Hemiptarsenus,L777_MERG00292_0101_SUPERCONTIG,I27436,L777_MERG00125_0101_SUPERCONTIG,I27428,99.83,594,1,0,1,594,594,73,666,831,0.0,99.406
,Herbertia,Boucekius,L777_MERG00295_0101_SUPERCONTIG,I27431,L777_MERG00241_0101_SUPERCONTIG,I27439,99.39,330,2,0,1,330,330,232,561,878,3.00E-173,99.67
,Aeschylia,Brachyscelidiphaga,L777_MERG00310_0101_SUPERCONTIG,I26443,L777_MERG00314_0101_SUPERCONTIG,I27454,99.34,754,5,0,67,820,951,2,755,755,0.0,99.246
,Brachyscelidiphaga,Aeschylia,L777_MERG00314_0101_SUPERCONTIG,I27454,L777_MERG00310_0101_SUPERCONTIG,I26443,99.34,754,5,0,2,755,755,67,820,951,0.0,99.246
,Plastobelyta,Aditrochus,L777_MERG00319_0101_SUPERCONTIG,I27434,L777_MERG00309_0101_SUPERCONTIG,I21665,95.49,576,26,0,1,576,576,122,697,935,0.0,99.424
,Aphelinoidea,Glyphomerus,L777_MERG00399_0101_SUPERCONTIG,I24052,L777_MERG00373_0101_SUPERCONTIG,I24051,100.00,339,0,0,1,339,339,234,572,780,0.0,99.661
,Neochalcis,Haltichella,L778_MERG00072_0101_SUPERCONTIG,I23981,L778_MERG00068_0101_SUPERCONTIG,I23218,97.40,77,2,0,1,77,1101,623,547,1065,4.00E-32,99.923
,Aiolomorphus,Tetramesa,L778_MERG00161_0101_SUPERCONTIG,I21923,L778_MERG00169_0101_SUPERCONTIG,I21916,96.20,790,22,3,1,782,804,31,820,820,0.0,99.21
,Tetramesa,Aiolomorphus,L778_MERG00169_0101_SUPERCONTIG,I21916,L778_MERG00161_0101_SUPERCONTIG,I21923,96.20,790,22,3,31,820,820,1,782,804,0.0,99.21
,Perilampus,Krombeinius,L778_MERG00220_0101_SUPERCONTIG,I12630,L778_MERG00222_0101_SUPERCONTIG,I24018,96.82,283,9,0,1,283,283,292,574,793,1.00E-135,99.717
,Zeala,Omphalodipara,L778_MERG00269_0101_SUPERCONTIG,I27457,L778_MERG00268_0101_SUPERCONTIG,I28973,96.07,814,30,2,3,814,815,150,963,1269,0.0,99.186
,Aeschylia,Brachyscelidiphaga,L778_MERG00310_0101_SUPERCONTIG,I26443,L778_MERG00314_0101_SUPERCONTIG,I27454,99.75,789,2,0,146,934,1183,1,789,789,0.0,99.211
,Brachyscelidiphaga,Aeschylia,L778_MERG00314_0101_SUPERCONTIG,I27454,L778_MERG00310_0101_SUPERCONTIG,I26443,99.75,789,2,0,1,789,789,146,934,1183,0.0,99.211
,Plastobelyta,Aditrochus,L778_MERG00319_0101_SUPERCONTIG,I27434,L778_MERG00309_0101_SUPERCONTIG,I21665,97.16,599,17,0,1,599,599,174,772,914,0.0,99.401
,Archaeoteleia,nr Bofuria,L778_MERG00419_0101_SUPERCONTIG,I24043,L778_MERG00264_0101_SUPERCONTIG,I24041,100.00,348,0,0,1,348,348,239,586,808,0.0,99.652
,Haltichella,Neochalcis,L779_MERG00068_0101_SUPERCONTIG,I23218,L779_MERG00072_0101_SUPERCONTIG,I23981,96.10,77,3,0,478,554,1391,967,1043,1043,3.00E-30,99.923
,Neochalcis,Haltichella,L779_MERG00072_0101_SUPERCONTIG,I23981,L779_MERG00068_0101_SUPERCONTIG,I23218,96.10,77,3,0,967,1043,1043,478,554,1391,2.00E-30,99.923
,Colocharis,Kapala,L779_MERG00097_0101_SUPERCONTIG,I12647,L779_MERG00099_0101_SUPERCONTIG,I12623,96.53,865,30,0,1,865,865,101,965,1063,0.0,99.135
,Kapala,Colocharis,L779_MERG00099_0101_SUPERCONTIG,I12623,L779_MERG00097_0101_SUPERCONTIG,I12647,96.53,865,30,0,101,965,1063,1,865,865,0.0,99.135
,Systole,Aiolomorphus,L779_MERG00168_0101_SUPERCONTIG,I21924,L779_MERG00161_0101_SUPERCONTIG,I21923,95.14,720,35,0,65,784,1180,1,720,982,0.0,99.28
,Tetramesa,Aiolomorphus,L779_MERG00169_0101_SUPERCONTIG,I21916,L779_MERG00161_0101_SUPERCONTIG,I21923,95.97,720,21,3,1,720,720,10,721,982,0.0,99.28
,Ormyrus,Ormyrulus,L779_MERG00210_0101_SUPERCONTIG,I21664,L779_MERG00208_0101_SUPERCONTIG,I29016,95.77,71,3,0,4,74,533,642,572,654,2.00E-27,99.929
,Omphalodipara,Zeala,L779_MERG00268_0101_SUPERCONTIG,I28973,L779_MERG00269_0101_SUPERCONTIG,I27457,95.14,905,42,2,284,1188,1463,1,903,903,0.0,99.095
,Zeala,Omphalodipara,L779_MERG00269_0101_SUPERCONTIG,I27457,L779_MERG00268_0101_SUPERCONTIG,I28973,95.14,905,42,2,1,903,903,284,1188,1463,0.0,99.095
,Aeschylia,Brachyscelidiphaga,L779_MERG00310_0101_SUPERCONTIG,I26443,L779_MERG00314_0101_SUPERCONTIG,I27454,99.89,919,1,0,276,1194,1233,1,919,919,0.0,99.081
,Brachyscelidiphaga,Aeschylia,L779_MERG00314_0101_SUPERCONTIG,I27454,L779_MERG00310_0101_SUPERCONTIG,I26443,99.89,919,1,0,1,919,919,276,1194,1233,0.0,99.081
,Naumanniola,Afroneodipara,L77_MERG00126_0101_SUPERCONTIG,I27409,L77_MERG00307_0101_SUPERCONTIG,I27401,99.69,319,1,0,251,569,718,1,319,319,1.00E-168,99.681
,nr Bofuria,Chiloe,L77_MERG00264_0101_SUPERCONTIG,I24041,L77_MERG00353_0101_SUPERCONTIG,I24042,100.00,323,0,0,196,518,599,1,323,323,1.00E-172,99.677
,Afroneodipara,Naumanniola,L77_MERG00307_0101_SUPERCONTIG,I27401,L77_MERG00126_0101_SUPERCONTIG,I27409,99.69,319,1,0,1,319,319,251,569,718,4.00E-169,99.681
,Aeschylia,Brachyscelidiphaga,L77_MERG00310_0101_SUPERCONTIG,I26443,L77_MERG00314_0101_SUPERCONTIG,I27454,99.70,661,2,0,57,717,794,1,661,661,0.0,99.339
,Brachyscelidiphaga,Aeschylia,L77_MERG00314_0101_SUPERCONTIG,I27454,L77_MERG00310_0101_SUPERCONTIG,I26443,99.70,661,2,0,1,661,661,57,717,794,0.0,99.339
,Chiloe,nr Bofuria,L77_MERG00353_0101_SUPERCONTIG,I24042,L77_MERG00264_0101_SUPERCONTIG,I24041,100.00,323,0,0,1,323,323,196,518,599,6.00E-173,99.677
,Brachymeria,Orasema,L780_MERG00057_0101_SUPERCONTIG,I21654,L780_MERG00108_0101_SUPERCONTIG,I21723,95.85,289,12,0,1,289,289,665,953,1263,6.00E-134,99.711
,Colocharis,Kapala,L780_MERG00097_0101_SUPERCONTIG,I12647,L780_MERG00099_0101_SUPERCONTIG,I12623,96.96,559,17,0,1,559,559,451,1009,1093,0.0,99.441
,Cerocephala,Neocalosoter,L780_MERG00236_0101_SUPERCONTIG,I27442,L780_MERG00237_0101_SUPERCONTIG,I26458,95.06,243,12,0,1,243,716,77,319,1135,6.00E-108,99.757
,Neocalosoter,Cerocephala,L780_MERG00237_0101_SUPERCONTIG,I26458,L780_MERG00236_0101_SUPERCONTIG,I27442,95.06,243,12,0,77,319,1135,1,243,716,1.00E-107,99.757
,Aeschylia,Brachyscelidiphaga,L780_MERG00310_0101_SUPERCONTIG,I26443,L780_MERG00314_0101_SUPERCONTIG,I27454,100.00,675,0,0,291,965,1015,1,675,675,0.0,99.325
,Brachyscelidiphaga,Aeschylia,L780_MERG00314_0101_SUPERCONTIG,I27454,L780_MERG00310_0101_SUPERCONTIG,I26443,100.00,675,0,0,1,675,675,291,965,1015,0.0,99.325
,Oligosita,Glyphomerus,L780_MERG00397_0101_SUPERCONTIG,I24053,L780_MERG00373_0101_SUPERCONTIG,I24051,99.72,355,1,0,1,355,355,172,526,711,0.0,99.645
,Ericydnus,Ormyrus,L781_MERG00088_0101_SUPERCONTIG,I23995,L781_MERG00210_0101_SUPERCONTIG,I21664,95.77,71,3,0,261,331,609,994,924,999,2.00E-27,99.929
,Colocharis,Kapala,L781_MERG00097_0101_SUPERCONTIG,I12647,L781_MERG00099_0101_SUPERCONTIG,I12623,96.30,81,3,0,749,829,1131,1,81,1072,1.00E-32,99.919
,Kapala,Colocharis,L781_MERG00099_0101_SUPERCONTIG,I12623,L781_MERG00097_0101_SUPERCONTIG,I12647,96.30,81,3,0,1,81,1072,749,829,1131,1.00E-32,99.919
,Tetramesa,Aiolomorphus,L781_MERG00169_0101_SUPERCONTIG,I21916,L781_MERG00161_0101_SUPERCONTIG,I21923,97.78,315,7,0,7,321,357,217,531,809,1.00E-156,99.685
,Ormyrulus,Ormyrus,L781_MERG00208_0101_SUPERCONTIG,I29016,L781_MERG00210_0101_SUPERCONTIG,I21664,97.40,77,2,0,253,329,694,999,923,999,3.00E-32,99.923
,Ormyrus,Ormyrulus,L781_MERG00210_0101_SUPERCONTIG,I21664,L781_MERG00208_0101_SUPERCONTIG,I29016,97.40,77,2,0,923,999,999,329,253,694,4.00E-32,99.923
,Aeschylia,Brachyscelidiphaga,L781_MERG00310_0101_SUPERCONTIG,I26443,L781_MERG00314_0101_SUPERCONTIG,I27454,99.86,692,1,0,347,1038,1246,1,692,692,0.0,99.308
,Brachyscelidiphaga,Aeschylia,L781_MERG00314_0101_SUPERCONTIG,I27454,L781_MERG00310_0101_SUPERCONTIG,I26443,99.86,692,1,0,1,692,692,347,1038,1246,0.0,99.308
,Tanaostigma,Tanaostigmodes,L781_MERG00362_0101_SUPERCONTIG,I8171,L781_MERG00363_0101_SUPERCONTIG,I23223,99.88,867,1,0,1,867,867,59,925,967,0.0,99.133
,Tanaostigmodes,Tanaostigma,L781_MERG00363_0101_SUPERCONTIG,I23223,L781_MERG00362_0101_SUPERCONTIG,I8171,99.88,867,1,0,59,925,967,1,867,867,0.0,99.133
,Encarsia,Erixestus,L782_MERG00040_0101_SUPERCONTIG,I26462,L782_MERG00316_0101_SUPERCONTIG,I26467,100.00,342,0,0,1,342,342,514,855,1202,0.0,99.658
,Eusemion,Psilochalcis,L782_MERG00079_0101_SUPERCONTIG,I23983,L782_MERG00070_0101_SUPERCONTIG,I23982,98.93,469,5,0,1,469,488,153,621,665,0.0,99.531
,Myiocnema,Genus indet,L782_MERG00094_0101_SUPERCONTIG,I29029,L782_MERG00391_0101_SUPERCONTIG,I29021,100.00,384,0,0,1,384,384,198,581,957,0.0,99.616
,Colocharis,Kapala,L782_MERG00097_0101_SUPERCONTIG,I12647,L782_MERG00099_0101_SUPERCONTIG,I12623,96.47,566,20,0,93,658,832,349,914,1092,0.0,99.434
,Colocharis,Kapala,L782_MERG00097_0101_SUPERCONTIG,I12647,L782_MERG00099_0101_SUPERCONTIG,I12623,100.00,77,0,0,1,77,832,641,717,1092,1.00E-35,99.923
,Masneroma,Eurytoma,L782_MERG00166_0101_SUPERCONTIG,I24015,L782_MERG00165_0101_SUPERCONTIG,I8160,96.15,390,12,2,1,390,413,233,619,619,0.0,99.61
,Perilampus,Steffanolampus,L782_MERG00220_0101_SUPERCONTIG,I12630,L782_MERG00221_0101_SUPERCONTIG,I16359,95.15,1113,42,9,1,1106,1129,92,1199,1216,0.0,98.887
,Steffanolampus,Perilampus,L782_MERG00221_0101_SUPERCONTIG,I16359,L782_MERG00220_0101_SUPERCONTIG,I12630,95.15,1113,42,9,92,1199,1216,1,1106,1129,0.0,98.887
,Aeschylia,Brachyscelidiphaga,L782_MERG00310_0101_SUPERCONTIG,I26443,L782_MERG00314_0101_SUPERCONTIG,I27454,98.76,727,9,0,212,938,1067,1,727,733,0.0,99.273
,Brachyscelidiphaga,Aeschylia,L782_MERG00314_0101_SUPERCONTIG,I27454,L782_MERG00310_0101_SUPERCONTIG,I26443,98.76,727,9,0,1,727,733,212,938,1067,0.0,99.273
,Pteromalus,Habritys,L782_MERG00342_0101_SUPERCONTIG,I23232,L782_MERG00334_0101_SUPERCONTIG,I21959,96.89,193,6,0,798,990,1158,840,1032,1033,7.00E-90,99.807
,Tanaostigma,Tanaostigmodes,L782_MERG00362_0101_SUPERCONTIG,I8171,L782_MERG00363_0101_SUPERCONTIG,I23223,99.83,604,1,0,1,604,604,244,847,1051,0.0,99.396
,Tanaostigmodes,Tanaostigma,L782_MERG00363_0101_SUPERCONTIG,I23223,L782_MERG00362_0101_SUPERCONTIG,I8171,99.83,604,1,0,244,847,1051,1,604,604,0.0,99.396
,Acanthochalcis,Phasgonophora,L783_MERG00055_0101_SUPERCONTIG,I23977,L783_MERG00064_0101_SUPERCONTIG,I23978,100.00,786,0,0,59,844,953,1,786,786,0.0,99.214
,Phasgonophora,Acanthochalcis,L783_MERG00064_0101_SUPERCONTIG,I23978,L783_MERG00055_0101_SUPERCONTIG,I23977,100.00,786,0,0,1,786,786,59,844,953,0.0,99.214
,Ooencyrtus,Psilochalcis,L783_MERG00083_0101_SUPERCONTIG,I23984,L783_MERG00070_0101_SUPERCONTIG,I23982,97.04,641,19,0,46,686,686,265,905,976,0.0,99.359
,Kapala,Colocharis,L783_MERG00099_0101_SUPERCONTIG,I12623,L783_MERG00097_0101_SUPERCONTIG,I12647,96.86,891,26,1,305,1193,1193,161,1051,1494,0.0,99.109
,Aiolomorphus,Tetramesa,L783_MERG00161_0101_SUPERCONTIG,I21923,L783_MERG00169_0101_SUPERCONTIG,I21916,95.85,1037,42,1,90,1125,1125,2,1038,1152,0.0,98.963
,Eurytoma,Masneroma,L783_MERG00165_0101_SUPERCONTIG,I8160,L783_MERG00166_0101_SUPERCONTIG,I24015,96.58,673,21,2,3,675,675,65,735,930,0.0,99.327
,Systole,Tetramesa,L783_MERG00168_0101_SUPERCONTIG,I21924,L783_MERG00169_0101_SUPERCONTIG,I21916,95.05,1110,51,3,116,1221,1221,2,1111,1152,0.0,98.89
,Tetramesa,Systole,L783_MERG00169_0101_SUPERCONTIG,I21916,L783_MERG00168_0101_SUPERCONTIG,I21924,95.05,1110,51,3,2,1111,1152,116,1221,1221,0.0,98.89
,Aeschylia,Brachyscelidiphaga,L783_MERG00310_0101_SUPERCONTIG,I26443,L783_MERG00314_0101_SUPERCONTIG,I27454,99.23,911,7,0,342,1252,1420,1,911,911,0.0,99.089
,Brachyscelidiphaga,Aeschylia,L783_MERG00314_0101_SUPERCONTIG,I27454,L783_MERG00310_0101_SUPERCONTIG,I26443,99.23,911,7,0,1,911,911,342,1252,1420,0.0,99.089
,Tanaostigma,Tanaostigmodes,L783_MERG00362_0101_SUPERCONTIG,I8171,L783_MERG00363_0101_SUPERCONTIG,I23223,100.00,764,0,0,1,764,764,55,818,1168,0.0,99.236
,Tanaostigmodes,Tanaostigma,L783_MERG00363_0101_SUPERCONTIG,I23223,L783_MERG00362_0101_SUPERCONTIG,I8171,100.00,764,0,0,55,818,1168,1,764,764,0.0,99.236
,Elasmus,Sympiesis,L784_MERG00123_0101_SUPERCONTIG,I21687,L784_MERG00128_0101_SUPERCONTIG,I21679,95.33,107,4,1,349,455,1662,266,371,1176,5.00E-43,99.893
,Zolotarewskya,Cleonymus,L784_MERG00256_0101_SUPERCONTIG,I27427,L784_MERG00245_0101_SUPERCONTIG,I24027,96.00,175,7,0,671,845,845,591,765,824,2.00E-78,99.825
,Zeala,Omphalodipara,L784_MERG00269_0101_SUPERCONTIG,I27457,L784_MERG00268_0101_SUPERCONTIG,I28973,96.99,863,23,3,1,861,861,195,1056,1330,0.0,99.137
,Aeschylia,Brachyscelidiphaga,L784_MERG00310_0101_SUPERCONTIG,I26443,L784_MERG00314_0101_SUPERCONTIG,I27454,98.54,823,8,1,209,1031,1452,1,819,819,0.0,99.177
,Brachyscelidiphaga,Aeschylia,L784_MERG00314_0101_SUPERCONTIG,I27454,L784_MERG00310_0101_SUPERCONTIG,I26443,98.54,823,8,1,1,819,819,209,1031,1452,0.0,99.177
,Torymus,Physothorax,L784_MERG00388_0101_SUPERCONTIG,I28964,L784_MERG00385_0101_SUPERCONTIG,I28990,96.22,502,18,1,1,502,502,439,939,1249,0.0,99.498
,Colocharis,Kapala,L785_MERG00097_0101_SUPERCONTIG,I12647,L785_MERG00099_0101_SUPERCONTIG,I12623,95.30,638,29,1,1,638,638,70,706,974,0.0,99.362
,Australosema,Leiosema,L785_MERG00106_0101_SUPERCONTIG,I12626,L785_MERG00107_0101_SUPERCONTIG,I16357,95.04,686,33,1,1,686,750,71,755,832,0.0,99.314
,Elasmus,Sympiesis,L785_MERG00123_0101_SUPERCONTIG,I21687,L785_MERG00128_0101_SUPERCONTIG,I21679,95.33,107,4,1,276,382,1756,122,227,1286,7.00E-43,99.893
