contamination,query_genus,target_genus,query_seq,I# query,target_seq,I# target,%similarity,length of match (bp),mismatch,gapopen, qstart ,qend ,qlength,tstart ,tend ,tlength,evalue,note
,Bootanelleus,Bortesia,L768_MERG00179_0101_SUPERCONTIG,I26432,L768_MERG00182_0101_SUPERCONTIG,I26456,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Bootanomyia,Bortesia,L768_MERG00181_0101_SUPERCONTIG,I26440,L768_MERG00182_0101_SUPERCONTIG,I26456,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Bortesia,Bootanomyia,L768_MERG00182_0101_SUPERCONTIG,I26456,L768_MERG00181_0101_SUPERCONTIG,I26440,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Cerocephala,Neocalosoter,L768_MERG00236_0101_SUPERCONTIG,I27442,L768_MERG00237_0101_SUPERCONTIG,I26458,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Neocalosoter,Cerocephala,L768_MERG00237_0101_SUPERCONTIG,I26458,L768_MERG00236_0101_SUPERCONTIG,I27442,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Epistenia,Proshizonotus,L768_MERG00246_0101_SUPERCONTIG,I23214,L768_MERG00254_0101_SUPERCONTIG,I23215,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Grooca,Solenura,L768_MERG00247_0101_SUPERCONTIG,I29048,L768_MERG00255_0101_SUPERCONTIG,I27397,100.00,198,0,0,1,198,198,1,198,198,5.00E-104,99.802
,Heydenia,Calosota,L768_MERG00249_0101_SUPERCONTIG,I23250,L768_MERG00140_0101_SUPERCONTIG,I24010,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Nepistenia,Proshizonotus,L768_MERG00250_0101_SUPERCONTIG,I27452,L768_MERG00254_0101_SUPERCONTIG,I23215,100.00,198,0,0,1,198,198,1,198,198,5.00E-104,99.802
,Proshizonotus,Nepistenia,L768_MERG00254_0101_SUPERCONTIG,I23215,L768_MERG00250_0101_SUPERCONTIG,I27452,100.00,198,0,0,1,198,198,1,198,198,5.00E-104,99.802
,Solenura,Grooca,L768_MERG00255_0101_SUPERCONTIG,I27397,L768_MERG00247_0101_SUPERCONTIG,I29048,100.00,198,0,0,1,198,198,1,198,198,5.00E-104,99.802
,Zolotarewskya,Exopristoides,L768_MERG00256_0101_SUPERCONTIG,I27427,L768_MERG00371_0101_SUPERCONTIG,I26437,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,nr Bofuria,Cameronella,L768_MERG00264_0101_SUPERCONTIG,I24041,L768_MERG00265_0101_SUPERCONTIG,I29057,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Cameronella,nr Bofuria,L768_MERG00265_0101_SUPERCONTIG,I29057,L768_MERG00264_0101_SUPERCONTIG,I24041,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Omphalodipara,Zeala,L768_MERG00268_0101_SUPERCONTIG,I28973,L768_MERG00269_0101_SUPERCONTIG,I27457,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Zeala,Omphalodipara,L768_MERG00269_0101_SUPERCONTIG,I27457,L768_MERG00268_0101_SUPERCONTIG,I28973,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Australeunotus,Moranila,L768_MERG00282_0101_SUPERCONTIG,I27396,L768_MERG00287_0101_SUPERCONTIG,I27443,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Moranila,Cyrtogaster,L768_MERG00287_0101_SUPERCONTIG,I27443,L768_MERG00344_0101_SUPERCONTIG,I21918,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Ophelosia,Moranila,L768_MERG00288_0101_SUPERCONTIG,I26411,L768_MERG00287_0101_SUPERCONTIG,I27443,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Keirana,Calosota,L768_MERG00299_0101_SUPERCONTIG,I27453,L768_MERG00140_0101_SUPERCONTIG,I24010,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Nodisoplata,Halticoptera,L768_MERG00306_0101_SUPERCONTIG,I21956,L768_MERG00335_0101_SUPERCONTIG,I21913,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Aeschylia,Brachyscelidiphaga,L768_MERG00310_0101_SUPERCONTIG,I26443,L768_MERG00314_0101_SUPERCONTIG,I27454,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Brachyscelidiphaga,Aeschylia,L768_MERG00314_0101_SUPERCONTIG,I27454,L768_MERG00310_0101_SUPERCONTIG,I26443,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Halticoptera,Nodisoplata,L768_MERG00335_0101_SUPERCONTIG,I21913,L768_MERG00306_0101_SUPERCONTIG,I21956,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Cyrtogaster,Moranila,L768_MERG00344_0101_SUPERCONTIG,I21918,L768_MERG00287_0101_SUPERCONTIG,I27443,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Exopristoides,Zolotarewskya,L768_MERG00371_0101_SUPERCONTIG,I26437,L768_MERG00256_0101_SUPERCONTIG,I27427,99.49,198,1,0,1,198,198,1,198,198,2.00E-102,99.802
,Melittobia,Dasyomphale,L770_MERG00136_0101,I5108,L770_MERG00110_0101_SUPERCONTIG,I24001,99.22,387,0,1,7,393,399,7,390,396,0.0,99.613
,Dasyomphale,Melittobia,L770_MERG00110_0101_SUPERCONTIG,I24001,L770_MERG00136_0101,I5108,99.22,387,0,1,7,390,396,7,393,399,0.0,99.613
,Melittobia,Trisecodes,L771_MERG00136_0101,I5108,L771_MERG00131_0101_SUPERCONTIG,I24002,99.78,459,1,0,1,459,465,1,459,465,0.0,99.541
,Genus indet,Myiocnema,L771_MERG00391_0101,I29021,L771_MERG00094_0101_SUPERCONTIG,I29029,100.00,411,0,0,1,411,465,1,411,411,0.0,99.589
,Myiocnema,Genus indet,L771_MERG00094_0101_SUPERCONTIG,I29029,L771_MERG00391_0101,I29021,100.00,411,0,0,1,411,411,1,411,465,0.0,99.589
,Trisecodes,Melittobia,L771_MERG00131_0101_SUPERCONTIG,I24002,L771_MERG00136_0101,I5108,99.78,459,1,0,1,459,465,1,459,465,0.0,99.541
,Nasonia,Trichomalopsis,L772_MERG00337_0101,I5103,L772_MERG00343_0101,I5110,99.19,123,1,0,4,126,129,4,126,129,3.00E-61,99.877
,Trichomalopsis,Nasonia,L772_MERG00343_0101,I5110,L772_MERG00337_0101,I5103,99.19,123,1,0,4,126,129,4,126,129,3.00E-61,99.877
,Epitranus,Acerophagus,L772_MERG00066_0101_SUPERCONTIG,I23979,L772_MERG00076_0101_SUPERCONTIG,I23990,100.00,114,0,0,1,114,129,1,114,114,6.00E-58,99.886
,Acerophagus,Epitranus,L772_MERG00076_0101_SUPERCONTIG,I23990,L772_MERG00066_0101_SUPERCONTIG,I23979,100.00,114,0,0,1,114,114,1,114,129,5.00E-58,99.886
,Neapterolelaps,Liepara,L772_MERG00272_0101_SUPERCONTIG,I24023,L772_MERG00296_0101_SUPERCONTIG,I24025,100.00,129,0,0,1,129,129,1,129,129,3.00E-66,99.871
,Liepara,Neapterolelaps,L772_MERG00296_0101_SUPERCONTIG,I24025,L772_MERG00272_0101_SUPERCONTIG,I24023,100.00,129,0,0,1,129,129,1,129,129,3.00E-66,99.871
,Aeschylia,Brachyscelidiphaga,L772_MERG00310_0101_SUPERCONTIG,I26443,L772_MERG00314_0101_SUPERCONTIG,I27454,100.00,129,0,0,1,129,129,1,129,129,3.00E-66,99.871
,Brachyscelidiphaga,Aeschylia,L772_MERG00314_0101_SUPERCONTIG,I27454,L772_MERG00310_0101_SUPERCONTIG,I26443,100.00,129,0,0,1,129,129,1,129,129,3.00E-66,99.871
,Tanaostigmodes,Tanaostigma,L774_MERG00364_0101,I5042,L774_MERG00362_0101_SUPERCONTIG,I8171,100.00,189,0,0,4,192,198,4,192,198,5.00E-99,99.811
,Aeschylia,Brachyscelidiphaga,L774_MERG00310_0101_SUPERCONTIG,I26443,L774_MERG00314_0101_SUPERCONTIG,I27454,100.00,198,0,0,1,198,198,1,198,198,5.00E-104,99.802
,Brachyscelidiphaga,Aeschylia,L774_MERG00314_0101_SUPERCONTIG,I27454,L774_MERG00310_0101_SUPERCONTIG,I26443,100.00,198,0,0,1,198,198,1,198,198,5.00E-104,99.802
,Tanaostigma,Tanaostigmodes,L774_MERG00362_0101_SUPERCONTIG,I8171,L774_MERG00363_0101_SUPERCONTIG,I23223,100.00,198,0,0,1,198,198,1,198,198,5.00E-104,99.802
,Tanaostigmodes,Tanaostigma,L774_MERG00363_0101_SUPERCONTIG,I23223,L774_MERG00362_0101_SUPERCONTIG,I8171,100.00,198,0,0,1,198,198,1,198,198,5.00E-104,99.802
,Nasonia,Trichomalopsis,L775_MERG00337_0101,I5103,L775_MERG00343_0101,I5110,99.26,135,1,0,1,135,141,1,135,141,1.00E-67,99.865
,Trichomalopsis,Nasonia,L775_MERG00343_0101,I5110,L775_MERG00337_0101,I5103,99.26,135,1,0,1,135,141,1,135,141,1.00E-67,99.865
,Aeschylia,Brachyscelidiphaga,L775_MERG00310_0101,I26443,L775_MERG00314_0101_SUPERCONTIG,I27454,100.00,141,0,0,1,141,141,1,141,141,1.00E-72,99.859
,Aiolomorphus,Endobia,L775_MERG00161_0101_SUPERCONTIG,I21923,L775_MERG00164_0101_SUPERCONTIG,I21935,99.17,121,1,0,1,121,121,21,141,141,6.00E-60,99.879
,Omphalodipara,Zeala,L775_MERG00268_0101_SUPERCONTIG,I28973,L775_MERG00269_0101_SUPERCONTIG,I27457,99.29,141,1,0,1,141,141,1,141,141,5.00E-71,99.859
,Zeala,Omphalodipara,L775_MERG00269_0101_SUPERCONTIG,I27457,L775_MERG00268_0101_SUPERCONTIG,I28973,99.29,141,1,0,1,141,141,1,141,141,5.00E-71,99.859
,Brachyscelidiphaga,Aeschylia,L775_MERG00314_0101_SUPERCONTIG,I27454,L775_MERG00310_0101,I26443,100.00,141,0,0,1,141,141,1,141,141,1.00E-72,99.859
,Megastigmus,Neomegastigmus,L776_MERG00183_0101,I5300,L776_MERG00186_0101_SUPERCONTIG,I26464,99.35,153,1,0,1,153,159,1,153,159,1.00E-77,99.847
,Nasonia,Trichomalopsis,L776_MERG00337_0101,I5103,L776_MERG00343_0101,I5110,100.00,153,0,0,1,153,159,1,153,159,3.00E-79,99.847
,Trichomalopsis,Nasonia,L776_MERG00343_0101,I5110,L776_MERG00337_0101,I5103,100.00,153,0,0,1,153,159,1,153,159,3.00E-79,99.847
,Aeschylia,Brachyscelidiphaga,L776_MERG00310_0101_SUPERCONTIG,I26443,L776_MERG00314_0101_SUPERCONTIG,I27454,100.00,159,0,0,1,159,159,1,159,159,1.00E-82,99.841
,Brachyscelidiphaga,Aeschylia,L776_MERG00314_0101_SUPERCONTIG,I27454,L776_MERG00310_0101_SUPERCONTIG,I26443,100.00,159,0,0,1,159,159,1,159,159,1.00E-82,99.841
,Melittobia,Dasyomphale,L777_MERG00136_0101,I5108,L777_MERG00110_0101_SUPERCONTIG,I24001,100.00,186,0,0,4,189,192,4,189,192,2.00E-97,99.814
,Nasonia,Trichomalopsis,L777_MERG00337_0101,I5103,L777_MERG00343_0101,I5110,99.46,186,1,0,4,189,192,4,189,192,1.00E-95,99.814
,Trichomalopsis,Nasonia,L777_MERG00343_0101,I5110,L777_MERG00337_0101,I5103,99.46,186,1,0,4,189,192,4,189,192,1.00E-95,99.814
,Acanthochalcis,Phasgonophora,L777_MERG00055_0101_SUPERCONTIG,I23977,L777_MERG00064_0101_SUPERCONTIG,I23978,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Phasgonophora,Acanthochalcis,L777_MERG00064_0101_SUPERCONTIG,I23978,L777_MERG00055_0101_SUPERCONTIG,I23977,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Neochalcis,Ooencyrtus,L777_MERG00072_0101_SUPERCONTIG,I23981,L777_MERG00083_0101_SUPERCONTIG,I23984,100.00,181,0,0,1,181,192,1,181,192,1.00E-94,99.819
,Ooencyrtus,Neochalcis,L777_MERG00083_0101_SUPERCONTIG,I23984,L777_MERG00072_0101_SUPERCONTIG,I23981,100.00,181,0,0,1,181,192,1,181,192,1.00E-94,99.819
,Pseudometagea,Diaziella,L777_MERG00101_0101_SUPERCONTIG,I21631,L777_MERG00349_0101_SUPERCONTIG,I21641,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Dasyomphale,Melittobia,L777_MERG00110_0101_SUPERCONTIG,I24001,L777_MERG00136_0101,I5108,100.00,186,0,0,4,189,192,4,189,192,2.00E-97,99.814
,Hemiptarsenus,Peckianus,L777_MERG00125_0101_SUPERCONTIG,I27428,L777_MERG00292_0101_SUPERCONTIG,I27436,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Aiolomorphus,Tetramesa,L777_MERG00161_0101_SUPERCONTIG,I21923,L777_MERG00169_0101_SUPERCONTIG,I21916,99.48,192,1,0,1,192,192,1,192,192,4.00E-99,99.808
,Tetramesa,Aiolomorphus,L777_MERG00169_0101_SUPERCONTIG,I21916,L777_MERG00161_0101_SUPERCONTIG,I21923,99.48,192,1,0,1,192,192,1,192,192,4.00E-99,99.808
,Boucekius,Herbertia,L777_MERG00241_0101_SUPERCONTIG,I27439,L777_MERG00295_0101_SUPERCONTIG,I27431,99.48,192,1,0,1,192,192,1,192,192,4.00E-99,99.808
,Peckianus,Hemiptarsenus,L777_MERG00292_0101_SUPERCONTIG,I27436,L777_MERG00125_0101_SUPERCONTIG,I27428,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Herbertia,Boucekius,L777_MERG00295_0101_SUPERCONTIG,I27431,L777_MERG00241_0101_SUPERCONTIG,I27439,99.48,192,1,0,1,192,192,1,192,192,4.00E-99,99.808
,Aeschylia,Brachyscelidiphaga,L777_MERG00310_0101_SUPERCONTIG,I26443,L777_MERG00314_0101_SUPERCONTIG,I27454,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Brachyscelidiphaga,Aeschylia,L777_MERG00314_0101_SUPERCONTIG,I27454,L777_MERG00310_0101_SUPERCONTIG,I26443,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Diaziella,Pseudometagea,L777_MERG00349_0101_SUPERCONTIG,I21641,L777_MERG00101_0101_SUPERCONTIG,I21631,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Glyphomerus,Aphelinoidea,L777_MERG00373_0101_SUPERCONTIG,I24051,L777_MERG00399_0101_SUPERCONTIG,I24052,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Aphelinoidea,Glyphomerus,L777_MERG00399_0101_SUPERCONTIG,I24052,L777_MERG00373_0101_SUPERCONTIG,I24051,100.00,192,0,0,1,192,192,1,192,192,1.00E-100,99.808
,Eusemion,Psilochalcis,L778_MERG00079_0101,I23983,L778_MERG00070_0101_SUPERCONTIG,I23982,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Ooencyrtus,Neochalcis,L778_MERG00083_0101,I23984,L778_MERG00072_0101_SUPERCONTIG,I23981,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Oligosita,Megastigmus,L778_MERG00397_0101,I24053,L778_MERG00184_0101_SUPERCONTIG,I24050,100.00,133,0,0,1,133,201,1,133,201,6.00E-68,99.867
,Psilochalcis,Eusemion,L778_MERG00070_0101_SUPERCONTIG,I23982,L778_MERG00079_0101,I23983,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Neochalcis,Ooencyrtus,L778_MERG00072_0101_SUPERCONTIG,I23981,L778_MERG00083_0101,I23984,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,nr Bofuria,Archaeoteleia,L778_MERG00264_0101_SUPERCONTIG,I24041,L778_MERG00419_0101_SUPERCONTIG,I24043,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Aeschylia,Brachyscelidiphaga,L778_MERG00310_0101_SUPERCONTIG,I26443,L778_MERG00314_0101_SUPERCONTIG,I27454,99.50,201,1,0,1,201,201,1,201,201,5.00E-104,99.799
,Brachyscelidiphaga,Aeschylia,L778_MERG00314_0101_SUPERCONTIG,I27454,L778_MERG00310_0101_SUPERCONTIG,I26443,99.50,201,1,0,1,201,201,1,201,201,5.00E-104,99.799
,Archaeoteleia,nr Bofuria,L778_MERG00419_0101_SUPERCONTIG,I24043,L778_MERG00264_0101_SUPERCONTIG,I24041,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Grooca,Solenura,L779_MERG00247_0101,I29048,L779_MERG00255_0101_SUPERCONTIG,I27397,99.63,272,1,0,1,272,273,1,272,273,3.00E-143,99.728
,Solenura,Grooca,L779_MERG00255_0101_SUPERCONTIG,I27397,L779_MERG00247_0101,I29048,99.63,272,1,0,1,272,273,1,272,273,3.00E-143,99.728
,Aeschylia,Brachyscelidiphaga,L779_MERG00310_0101_SUPERCONTIG,I26443,L779_MERG00314_0101_SUPERCONTIG,I27454,100.00,273,0,0,1,273,273,1,273,273,2.00E-145,99.727
,Brachyscelidiphaga,Aeschylia,L779_MERG00314_0101_SUPERCONTIG,I27454,L779_MERG00310_0101_SUPERCONTIG,I26443,100.00,273,0,0,1,273,273,1,273,273,2.00E-145,99.727
,Naumanniola,Afroneodipara,L77_MERG00126_0101_SUPERCONTIG,I27409,L77_MERG00307_0101_SUPERCONTIG,I27401,99.24,132,1,0,1,132,132,1,132,132,4.00E-66,99.868
,nr Bofuria,Chiloe,L77_MERG00264_0101_SUPERCONTIG,I24041,L77_MERG00353_0101_SUPERCONTIG,I24042,100.00,132,0,0,1,132,132,1,132,132,8.00E-68,99.868
,Afroneodipara,Naumanniola,L77_MERG00307_0101_SUPERCONTIG,I27401,L77_MERG00126_0101_SUPERCONTIG,I27409,99.24,132,1,0,1,132,132,1,132,132,4.00E-66,99.868
,Aeschylia,Brachyscelidiphaga,L77_MERG00310_0101_SUPERCONTIG,I26443,L77_MERG00314_0101_SUPERCONTIG,I27454,100.00,132,0,0,1,132,132,1,132,132,8.00E-68,99.868
,Brachyscelidiphaga,Aeschylia,L77_MERG00314_0101_SUPERCONTIG,I27454,L77_MERG00310_0101_SUPERCONTIG,I26443,100.00,132,0,0,1,132,132,1,132,132,8.00E-68,99.868
,Chiloe,nr Bofuria,L77_MERG00353_0101_SUPERCONTIG,I24042,L77_MERG00264_0101_SUPERCONTIG,I24041,100.00,132,0,0,1,132,132,1,132,132,8.00E-68,99.868
,Nasonia,Trichomalopsis,L780_MERG00337_0101,I5103,L780_MERG00343_0101,I5110,100.00,156,0,0,4,159,159,4,159,159,7.00E-81,99.844
,Trichomalopsis,Nasonia,L780_MERG00343_0101,I5110,L780_MERG00337_0101,I5103,100.00,156,0,0,4,159,159,4,159,159,7.00E-81,99.844
,Aeschylia,Brachyscelidiphaga,L780_MERG00310_0101_SUPERCONTIG,I26443,L780_MERG00314_0101_SUPERCONTIG,I27454,100.00,159,0,0,1,159,159,1,159,159,1.00E-82,99.841
,Brachyscelidiphaga,Aeschylia,L780_MERG00314_0101_SUPERCONTIG,I27454,L780_MERG00310_0101_SUPERCONTIG,I26443,100.00,159,0,0,1,159,159,1,159,159,1.00E-82,99.841
,Glyphomerus,Oligosita,L780_MERG00373_0101_SUPERCONTIG,I24051,L780_MERG00397_0101_SUPERCONTIG,I24053,99.37,159,1,0,1,159,159,1,159,159,7.00E-81,99.841
,Oligosita,Glyphomerus,L780_MERG00397_0101_SUPERCONTIG,I24053,L780_MERG00373_0101_SUPERCONTIG,I24051,99.37,159,1,0,1,159,159,1,159,159,7.00E-81,99.841
,Tanaostigmodes,Tanaostigma,L781_MERG00364_0101,I5042,L781_MERG00362_0101_SUPERCONTIG,I8171,100.00,273,0,0,1,273,279,1,273,279,2.00E-145,99.727
,Aeschylia,Brachyscelidiphaga,L781_MERG00310_0101_SUPERCONTIG,I26443,L781_MERG00314_0101_SUPERCONTIG,I27454,100.00,279,0,0,1,279,279,1,279,279,1.00E-148,99.721
,Brachyscelidiphaga,Aeschylia,L781_MERG00314_0101_SUPERCONTIG,I27454,L781_MERG00310_0101_SUPERCONTIG,I26443,100.00,279,0,0,1,279,279,1,279,279,1.00E-148,99.721
,Tanaostigma,Tanaostigmodes,L781_MERG00362_0101_SUPERCONTIG,I8171,L781_MERG00363_0101_SUPERCONTIG,I23223,100.00,279,0,0,1,279,279,1,279,279,1.00E-148,99.721
,Tanaostigmodes,Tanaostigma,L781_MERG00363_0101_SUPERCONTIG,I23223,L781_MERG00362_0101_SUPERCONTIG,I8171,100.00,279,0,0,1,279,279,1,279,279,1.00E-148,99.721
,Encarsia,Erixestus,L782_MERG00040_0101_SUPERCONTIG,I26462,L782_MERG00316_0101_SUPERCONTIG,I26467,100.00,156,0,0,1,156,156,1,156,156,6.00E-81,99.844
,Psilochalcis,Eusemion,L782_MERG00070_0101_SUPERCONTIG,I23982,L782_MERG00079_0101_SUPERCONTIG,I23983,100.00,156,0,0,1,156,156,1,156,156,6.00E-81,99.844
,Eusemion,Psilochalcis,L782_MERG00079_0101_SUPERCONTIG,I23983,L782_MERG00070_0101_SUPERCONTIG,I23982,100.00,156,0,0,1,156,156,1,156,156,6.00E-81,99.844
,Myiocnema,Genus indet,L782_MERG00094_0101_SUPERCONTIG,I29029,L782_MERG00391_0101_SUPERCONTIG,I29021,100.00,156,0,0,1,156,156,1,156,156,6.00E-81,99.844
,Erixestus,Encarsia,L782_MERG00316_0101_SUPERCONTIG,I26467,L782_MERG00040_0101_SUPERCONTIG,I26462,100.00,156,0,0,1,156,156,1,156,156,6.00E-81,99.844
,Tanaostigma,Tanaostigmodes,L782_MERG00362_0101_SUPERCONTIG,I8171,L782_MERG00363_0101_SUPERCONTIG,I23223,100.00,156,0,0,1,156,156,1,156,156,6.00E-81,99.844
,Tanaostigmodes,Tanaostigma,L782_MERG00363_0101_SUPERCONTIG,I23223,L782_MERG00362_0101_SUPERCONTIG,I8171,100.00,156,0,0,1,156,156,1,156,156,6.00E-81,99.844
,Genus indet,Myiocnema,L782_MERG00391_0101_SUPERCONTIG,I29021,L782_MERG00094_0101_SUPERCONTIG,I29029,100.00,156,0,0,1,156,156,1,156,156,6.00E-81,99.844
,Nasonia,Trichomalopsis,L783_MERG00337_0101,I5103,L783_MERG00343_0101,I5110,99.12,456,4,0,1,456,465,1,456,465,0.0,99.544
,Trichomalopsis,Nasonia,L783_MERG00343_0101,I5110,L783_MERG00337_0101,I5103,99.12,456,4,0,1,456,465,1,456,465,0.0,99.544
,Tanaostigmodes,Tanaostigma,L783_MERG00364_0101,I5042,L783_MERG00362_0101_SUPERCONTIG,I8171,100.00,456,0,0,1,456,465,1,456,465,0.0,99.544
,Acanthochalcis,Phasgonophora,L783_MERG00055_0101_SUPERCONTIG,I23977,L783_MERG00064_0101_SUPERCONTIG,I23978,100.00,465,0,0,1,465,465,1,465,465,0.0,99.535
,Phasgonophora,Acanthochalcis,L783_MERG00064_0101_SUPERCONTIG,I23978,L783_MERG00055_0101_SUPERCONTIG,I23977,100.00,465,0,0,1,465,465,1,465,465,0.0,99.535
,Tanaostigma,Tanaostigmodes,L783_MERG00362_0101_SUPERCONTIG,I8171,L783_MERG00363_0101_SUPERCONTIG,I23223,100.00,465,0,0,1,465,465,1,465,465,0.0,99.535
,Tanaostigmodes,Tanaostigma,L783_MERG00363_0101_SUPERCONTIG,I23223,L783_MERG00362_0101_SUPERCONTIG,I8171,100.00,465,0,0,1,465,465,1,465,465,0.0,99.535
,Bootanomyia,Megastigmus,L784_MERG00180_0101,I5043,L784_MERG00183_0101,I5300,99.05,210,2,0,1,210,213,1,210,213,2.00E-107,99.79
,Megastigmus,Bootanomyia,L784_MERG00183_0101,I5300,L784_MERG00180_0101,I5043,99.05,210,2,0,1,210,213,1,210,213,2.00E-107,99.79
,Nasonia,Trichomalopsis,L784_MERG00337_0101,I5103,L784_MERG00343_0101,I5110,99.52,210,1,0,1,210,213,1,210,213,5.00E-109,99.79
,Trichomalopsis,Nasonia,L784_MERG00343_0101,I5110,L784_MERG00337_0101,I5103,99.52,210,1,0,1,210,213,1,210,213,5.00E-109,99.79
,Aeschylia,Brachyscelidiphaga,L784_MERG00310_0101_SUPERCONTIG,I26443,L784_MERG00314_0101_SUPERCONTIG,I27454,99.53,213,1,0,1,213,213,1,213,213,1.00E-110,99.787
,Brachyscelidiphaga,Aeschylia,L784_MERG00314_0101_SUPERCONTIG,I27454,L784_MERG00310_0101_SUPERCONTIG,I26443,99.53,213,1,0,1,213,213,1,213,213,1.00E-110,99.787
,Odopoia,Torymus,L784_MERG00384_0101_SUPERCONTIG,I28991,L784_MERG00389_0101,I29037,99.05,210,2,0,4,213,213,4,213,213,2.00E-107,99.79
,Physothorax,Torymus,L784_MERG00385_0101_SUPERCONTIG,I28990,L784_MERG00388_0101_SUPERCONTIG,I28964,99.06,213,2,0,1,213,213,1,213,213,5.00E-109,99.787
,Torymus,Physothorax,L784_MERG00388_0101_SUPERCONTIG,I28964,L784_MERG00385_0101_SUPERCONTIG,I28990,99.06,213,2,0,1,213,213,1,213,213,5.00E-109,99.787
,Nasonia,Trichomalopsis,L785_MERG00337_0101,I5103,L785_MERG00343_0101,I5110,99.46,369,2,0,4,372,378,4,372,378,0.0,99.631
,Trichomalopsis,Nasonia,L785_MERG00343_0101,I5110,L785_MERG00337_0101,I5103,99.46,369,2,0,4,372,378,4,372,378,0.0,99.631
,Aeschylia,Brachyscelidiphaga,L785_MERG00310_0101_SUPERCONTIG,I26443,L785_MERG00314_0101_SUPERCONTIG,I27454,99.47,378,2,0,1,378,378,1,378,378,0.0,99.622
,Brachyscelidiphaga,Aeschylia,L785_MERG00314_0101_SUPERCONTIG,I27454,L785_MERG00310_0101_SUPERCONTIG,I26443,99.47,378,2,0,1,378,378,1,378,378,0.0,99.622
,Centrodora,Mesopeltita,L787_MERG00016_0101_SUPERCONTIG,I26390,L787_MERG00286_0101_SUPERCONTIG,I26387,100.00,314,0,0,1,314,314,92,405,528,7.00E-168,99.686
,Ooctonus,Eutrichosoma,L787_MERG00203_0101_SUPERCONTIG,I26418,L787_MERG00291_0101_SUPERCONTIG,I26419,100.00,350,0,0,1,350,350,1,350,528,0.0,99.65
,Mesopeltita,Centrodora,L787_MERG00286_0101_SUPERCONTIG,I26387,L787_MERG00016_0101_SUPERCONTIG,I26390,100.00,314,0,0,92,405,528,1,314,314,1.00E-167,99.686
,Eutrichosoma,Ooctonus,L787_MERG00291_0101_SUPERCONTIG,I26419,L787_MERG00203_0101_SUPERCONTIG,I26418,100.00,350,0,0,1,350,528,1,350,350,0.0,99.65
,Aeschylia,Brachyscelidiphaga,L787_MERG00310_0101_SUPERCONTIG,I26443,L787_MERG00314_0101_SUPERCONTIG,I27454,99.81,528,1,0,1,528,528,1,528,528,0.0,99.472
,Brachyscelidiphaga,Aeschylia,L787_MERG00314_0101_SUPERCONTIG,I27454,L787_MERG00310_0101_SUPERCONTIG,I26443,99.81,528,1,0,1,528,528,1,528,528,0.0,99.472
,Aeschylia,Brachyscelidiphaga,L788_MERG00310_0101_SUPERCONTIG,I26443,L788_MERG00314_0101_SUPERCONTIG,I27454,100.00,186,0,0,1,186,186,1,186,186,2.00E-97,99.814
,Brachyscelidiphaga,Aeschylia,L788_MERG00314_0101_SUPERCONTIG,I27454,L788_MERG00310_0101_SUPERCONTIG,I26443,100.00,186,0,0,1,186,186,1,186,186,2.00E-97,99.814
